tweet_text,cleaned_text,brand,sentiment,brand_sentiment,text_length
Brilliant...i hope they have plenty of iPads...RT @mention Apple to Open Pop-Up Shop at SXSW [REPORT] - {link} #sxsw,brillianti hope plenty ipadsrt apple open popup shop sxsw report link sxsw,Apple,Positive,Apple_Positive,74
"If I had .10 for each iPhone picture of the registration queue taken in the past 10 mins, I could hire someone to wait in my place. #sxsw",iphone picture registration queue taken past min could hire someone wait place sxsw,Other,Neutral,Other_Neutral,83
((Ragtube.com)) My Way {link} #japan #sxsw #earthquake REDCROSS Chuck Greenberg Tokyo Hurricane Katrina Crescent City iPad,ragtubecom way link japan sxsw earthquake redcross chuck greenberg tokyo hurricane katrina crescent city ipad,Other,Neutral,Other_Neutral,109
*NEW* WWW.DIVASANDDORKS.COM: Apple iPad 2 Invades #SXSW {link},new apple ipad invades sxsw link,Other,Neutral,Other_Neutral,32
*NEW* WWW.DIVASANDDORKS.COM: Best Of Both Worlds: Apple Pop Up Store Invades SXSW {link} #sxsw,new best world apple pop store invades sxsw link sxsw,Apple,Positive,Apple_Positive,53
Hurrah!...the #sxswi festivities have begun. Met some Mozilla and Google folks tonight at @mention event. #sxsw,hurrahthe sxswi festivity begun met mozilla google folk tonight event sxsw,Other,Neutral,Other_Neutral,74
@mention 'GoodGuide' iphone app scans barcode to rank environmental responsibility of the company-nice pressure!#smmnextgen #sxsw,goodguide iphone app scan barcode rank environmental responsibility companynice pressuresmmnextgen sxsw,Apple,Positive,Apple_Positive,103
i think i'm getting ready to order an iPad 2 with the $$ i would have had to spend to attend #SXSW,think getting ready order ipad would spend attend sxsw,Apple,Positive,Apple_Positive,54
I think I'm going to get a second iPhone just to view Push Notifications. #sxsw,think going get second iphone view push notification sxsw,Other,Neutral,Other_Neutral,57
In fact I'm going to assume a priori everyone sitting in this departure terminal playing with an Apple product is going to #SXSW,fact going assume priori everyone sitting departure terminal playing apple product going sxsw,Other,Neutral,Other_Neutral,93
reasons i'm sad i'm not at #sxsw 1. @mention in the form of {link},reason sad sxsw form link,Other,Neutral,Other_Neutral,25
I think I'm the only one @mention #SxSW with an iPhone 3,think one sxsw iphone,Other,Neutral,Other_Neutral,21
"Dude, you're at an Outkast concert and you're tweeting from an iPad. RT @mention Old school players to new school fools. #SXSW",dude youre outkast concert youre tweeting ipad old school player new school fool sxsw,Other,Neutral,Other_Neutral,85
Signs you're on a plane to #sxsw ? Two iPhone users have Arcade Fire rings. #letsdothis,sign youre plane sxsw two iphone user arcade fire ring letsdothis,Other,Neutral,Other_Neutral,65
&quot;You're probably using your iPad on the go.&quot; #disagree #SXSW #uxdes,quotyoure probably using ipad goquot disagree sxsw uxdes,Other,Neutral,Other_Neutral,56
Wow. They're really trying to tempt me to pick up an iPad 2 tomorrow. {link} #apple #sxsw #austintx,wow theyre really trying tempt pick ipad tomorrow link apple sxsw austintx,Apple,Positive,Apple_Positive,74
I know it's #SXSW because my iPhone has started lying to me about its signal strength.,know sxsw iphone started lying signal strength,Apple,Negative,Apple_Negative,46
like that's bad RT @mention Sitting at a bar listening to music w 3 ppl who r all nose down on iPhone. Waitress looks confused. #sxsw,like thats bad sitting bar listening music ppl nose iphone waitress look confused sxsw,Other,Neutral,Other_Neutral,86
"Ok, so it's come to building custom MAPS on Google Maps for each night of #SxSW to organize party itineraries. #Productive.",come building custom map google map night sxsw organize party itinerary productive,Other,Neutral,Other_Neutral,82
Wow. That's dedication RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,wow thats dedication well first line hour ipad apple sxsw sleepy,Apple,Positive,Apple_Positive,64
The world's largest iPad. #sxsw {link},world largest ipad sxsw link,Other,Positive,Other_Positive,28
Any iPAD2's left at the Apple store at #SXSW? Anyone know? :),ipads left apple store sxsw anyone know,Other,Neutral,Other_Neutral,39
"Flipboard's next platform will be the iPhone, CEO @mention says #sxsw",flipboards next platform iphone ceo say sxsw,Other,Neutral,Other_Neutral,44
@mention 's nexus s on t-mobile is 10x more useful than my iphone4 on AT&amp;T at #sxsw. Is it because too many ppl have iPhone?,nexus tmobile useful iphone atampt sxsw many ppl iphone,Apple,Negative,Apple_Negative,55
omarg: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},omarg rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,79
omarg: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch... {link},omarg rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,79
Google 80's party at Maggie Maes #Sxsw... Got some free glow in the dark shades,google party maggie maes sxsw got free glow dark shade,Other,Positive,Other_Positive,54
Google 80's Party! #SXSW (@mention Maggie Mae's w/ 64 others) {link},google party sxsw maggie maes others link,Other,Neutral,Other_Neutral,41
"At Google's scale, tiny changes (even in colors of blue) can be meaningful. There's an optimum shade of blue for links. #sxsw @mention",google scale tiny change even color blue meaningful there optimum shade blue link sxsw,Google,Positive,Google_Positive,86
&quot;She's the iPad DJ working the Etsy party.&quot; #realtalk #sxsw,quotshes ipad working etsy partyquot realtalk sxsw,Other,Neutral,Other_Neutral,50
Google 80's throw down. May be the last stop of the night #SXSW,google throw may last stop night sxsw,Other,Neutral,Other_Neutral,37
"Hey, that's us!! &gt;&gt; The Go Game launches do-it-yourself iPhone scavenger hunts {link} (via @mention see you at #SXSW",hey thats gtgt game launch doityourself iphone scavenger hunt link via see sxsw,Apple,Positive,Apple_Positive,79
Hmm...can't get Twitter searches to update in Hootsuite or Tweetdeck on iPad. #SXSW,hmmcant get twitter search update hootsuite tweetdeck ipad sxsw,Apple,Negative,Apple_Negative,63
"i think i've seen maybe 2 non-apple notebooks my entire time here... mostly macbook pros, some macbooks, and many, many ipad2's #sxsw",think ive seen maybe nonapple notebook entire time mostly macbook pro macbooks many many ipads sxsw,Other,Neutral,Other_Neutral,99
Filmaster�۪s iPhone app is Foursquare for cinemagoers {link} #API #GetGlue #iPhone #SXSW,filmaster۪s iphone app foursquare cinemagoers link api getglue iphone sxsw,Other,Neutral,Other_Neutral,74
@mention ���@mention Does the pop up Apple store in Austin still have iPad2 in stock? #lazyweb #SXSW�۝,pop apple store austin still ipad stock lazyweb sxsw۝,Other,Neutral,Other_Neutral,53
@mention ���@mention Google is NOT launching any products at #SXSW {link},google launching product sxsw link,Other,Neutral,Other_Neutral,34
@mention ���@mention Last day to get the #LP Austin iPhone app for free {link} #travel #sxsw&quot;,last day get austin iphone app free link travel sxswquot,Apple,Positive,Apple_Positive,56
@mention ���@mention not a rumor: Apple opening up temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,73
@mention �� RT UberSoc: New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},ubersoc new ubersocial iphone app store includes uberguide sxsw cont link,Other,Neutral,Other_Neutral,73
@mention (CEO Gowalla) tells his journey of Blinksale to iconbuffet to Packrat. Then the #iPhone was born and the lightbulb turned on...#sxsw,ceo gowalla tell journey blinksale iconbuffet packrat iphone born lightbulb turned onsxsw,Apple,Positive,Apple_Positive,89
@mention (or anyone who knows @mention found your deaddd iPhone outside the Blogger Lounge...contact me so i can reunite you with it! :) #SXSW,anyone know found deaddd iphone outside blogger loungecontact reunite sxsw,Other,Neutral,Other_Neutral,74
@mention (via @mention #sxsw ipad store sold out of everything except 64gig wifi only white,via sxsw ipad store sold everything except gig wifi white,Apple,Positive,Apple_Positive,57
"(CNNMoney) For #SXSW 2011, any computing device bigger than an iPad is pass̩. The mobile space has all the buzz {link} #wssxsw",cnnmoney sxsw computing device bigger ipad pass̩ mobile space buzz link wssxsw,Apple,Positive,Apple_Positive,78
me too :-) RT @mention Look everyone! Zomg @mention got an iPad 2 on the first day! #sxsw {link},look everyone zomg got ipad first day sxsw link,Apple,Positive,Apple_Positive,47
"Get (down)loaded Hoot! - RT #HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",get downloaded hoot hootsuite mobile sxsw update iphone blackberry amp android link,Other,Positive,Other_Positive,83
I'm sure {link} is having a Double Rainbow kind of day right now. #google #sxsw,sure link double rainbow kind day right google sxsw,Other,Neutral,Other_Neutral,51
@mention {link} you get the #sxsw app yet? Android version has the schedule.,link get sxsw app yet android version schedule,Google,Positive,Google_Positive,46
@mention @mention  @mention #sxsw just tried out the new ipad app and it's BEAUTIFUL!!! Ps thanks for the TVontheradio TIX!!! Yall rock!!!,sxsw tried new ipad app beautiful thanks tvontheradio tix yall rock,Apple,Positive,Apple_Positive,67
@mention @mention  Google Circles will be their new social media site? Wow. #SXSW,google circle new social medium site wow sxsw,Other,Positive,Other_Positive,45
"@mention @mention  In our studies players tell us, &quot;Petting my iPhone makes me happy.&quot; #tapworthy #sxsw",study player tell quotpetting iphone make happyquot tapworthy sxsw,Apple,Positive,Apple_Positive,66
@mention @mention ���@mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,67
@mention @mention {link} #SXSW Thanks for signing my ipad!,link sxsw thanks signing ipad,Apple,Neutral,Apple_Neutral,29
NICE! RT @mention {link} Killer shot I got last night of @mention at the #nokiaconnects concert for #SXSW,nice link killer shot got last night nokiaconnects concert sxsw,Other,Neutral,Other_Neutral,63
"@mention @mention @mention @mention Google to Launch Major New Social Network Called Circles, Possibly Today @ #sxsw {link}",google launch major new social network called circle possibly today sxsw link,Other,Neutral,Other_Neutral,77
@mention @mention @mention @mention Paper phones?  Means an iPad will likely be useless at #sxsw as well. #fail,paper phone mean ipad likely useless sxsw well fail,Apple,Negative,Apple_Negative,51
"@mention @mention @mention &quot;@mention Google to Launch Major New Social Network: Circles, Possibly Today {link}  #sxsw&quot;",quot google launch major new social network circle possibly today link sxswquot,Google,Positive,Google_Positive,79
"@mention @mention @mention #Platformer CI di venues #SXSW pake 3 app 4sq API,D cnth : Tweetdeck etc (via : iPhone, Android, iPad and PC)",platformer venue sxsw pake app apid cnth tweetdeck etc via iphone android ipad,Other,Neutral,Other_Neutral,78
@mention @mention @mention Among Companies Trying to Make Impression at #SXSW Interactive {link} #sxswi,among company trying make impression sxsw interactive link sxswi,Other,Neutral,Other_Neutral,64
@mention @mention @mention Can hear them workin hard in there #apple must be payin them plenty #sxsw {link},hear workin hard apple must payin plenty sxsw link,Other,Neutral,Other_Neutral,50
"@mention @mention @mention Google Circles, indeed. But not going to be at #SXSW. They will likely release at Google I/O in May.",google circle indeed going sxsw likely release google may,Other,Neutral,Other_Neutral,57
"@mention @mention @mention Google to Launch Major New Social Network Called Circles,rww.to/f6BCEt #sxsw",google launch major new social network called circlesrwwtofbcet sxsw,Other,Neutral,Other_Neutral,68
@mention @mention @mention Hmmm....how fast can #apple build a new store in time for #sxsw  {link},hmmmhow fast apple build new store time sxsw link,Other,Neutral,Other_Neutral,49
"@mention @mention @mention hope #Apple visits #Art from the iPad, 8th &amp; Congress since #SXSW Gets Own Apple Store {link}",hope apple visit art ipad amp congress since sxsw get apple store link,Other,Neutral,Other_Neutral,70
"@mention @mention @mention RT @mention Google to Launch Major New Social NetworkCircles, posbly Today {link} #sxsw",google launch major new social networkcircles posbly today link sxsw,Other,Neutral,Other_Neutral,68
